"filename", "language", "JavaScript", "JSON", "JSON with Comments", "TypeScript", "XML", "HTML", "TypeScript JSX", "Python", "PostCSS", "Markdown", "MS SQL", "comment", "blank", "total"
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\.eslintrc.json", "JSON with Comments", 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\.github\prompts\kural.prompt.md", "Markdown", 0, 0, 0, 0, 0, 0, 0, 0, 0, 67, 0, 0, 47, 114
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\about\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 243, 0, 0, 0, 0, 8, 22, 273
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\admin2\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 344, 0, 0, 0, 0, 3, 11, 358
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\admin\admin2-user\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 53, 0, 0, 0, 0, 0, 4, 57
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\admin\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 3404, 0, 0, 0, 0, 123, 201, 3728
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\admin-users\route.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\admin2-log\route.ts", "TypeScript", 0, 0, 0, 35, 0, 0, 0, 0, 0, 0, 0, 2, 4, 41
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\blog-posts\route.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\brands\route.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\faq\route.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\messages\route.ts", "TypeScript", 0, 0, 0, 69, 0, 0, 0, 0, 0, 0, 0, 0, 5, 74
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\prices\route.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\quote\route.ts", "TypeScript", 0, 0, 0, 51, 0, 0, 0, 0, 0, 0, 0, 1, 8, 60
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\services\route.ts", "TypeScript", 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 3, 8, 63
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\services\screen-types\route.ts", "TypeScript", 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 3, 34
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\site-settings\route.ts", "TypeScript", 0, 0, 0, 40, 0, 0, 0, 0, 0, 0, 0, 1, 3, 44
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\testimonials\route.ts", "TypeScript", 0, 0, 0, 87, 0, 0, 0, 0, 0, 0, 0, 3, 25, 115
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\tv-models\route.ts", "TypeScript", 0, 0, 0, 24, 0, 0, 0, 0, 0, 0, 0, 0, 3, 27
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\api\upload\route.ts", "TypeScript", 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 1, 5, 29
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\aydinlatma-metni\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 87, 0, 0, 0, 0, 0, 2, 89
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\blog\[id]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 1, 2, 35
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\blog\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 123, 0, 0, 0, 0, 4, 7, 134
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\altus\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\altus\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\arcelik\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\arcelik\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\awox\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\awox\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\axen\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\axen\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\beko\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\beko\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\botech\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\botech\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\dijitsu\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\dijitsu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\elton\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\elton\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\fenoti\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\fenoti\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\finlux\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\finlux\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\grundig\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\grundig\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hi-level\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hi-level\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hisense\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 20, 0, 0, 0, 0, 4, 4, 28
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hisense\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 5, 57
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hisense\test\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 10, 0, 0, 0, 0, 0, 2, 12
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hyundai\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\hyundai\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\jvc\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\jvc\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 1, 3, 21
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\adalar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\arnavutkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\atasehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\avcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\bagcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\bahcelievler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\bakirkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\basaksehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\bayrampasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\besiktas\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\beykoz\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\beylikduzu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\beyoglu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\buyukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\catalca\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\cekmekoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\esenler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\esenyurt\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\eyupsultan\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\fatih\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\gaziosmanpasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\gungorent\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\kadikoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\kagithane\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\kartal\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\kucukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\maltepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 336, 0, 0, 0, 0, 14, 24, 374
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\pendik\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\sancaktepe\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\sariyer\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\sile\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\silivri\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\sisli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\sultanbeyli\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\sultangazi\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\tuzla\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\umraniye\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\uskudar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\istanbul\zeytinburnu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\lg\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 4, 11, 246
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\nexon\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\nexon\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\next\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\next\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\nordmende\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\nordmende\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\onvo\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\onvo\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 47, 0, 0, 0, 0, 1, 8, 56
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\panasonic\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\panasonic\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 48, 0, 0, 0, 0, 0, 5, 53
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\peaq\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\peaq\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\philips\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\philips\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 14, 10, 255
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\preo\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\preo\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\profilo\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\profilo\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 230, 0, 0, 0, 0, 14, 10, 254
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\redline\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\redline\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 14, 10, 255
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\regal\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 16, 0, 0, 0, 0, 0, 3, 19
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\regal\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 231, 0, 0, 0, 0, 14, 10, 255
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\55nu7100\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 232, 0, 0, 0, 0, 4, 20, 256
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\[model]\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 139, 0, 0, 0, 0, 14, 6, 159
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\adalar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\arnavutkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\atasehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\avcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\bagcilar\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\bahcelievler\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\bakirkoy\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\basaksehir\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\bayrampasa\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\besiktas\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\beykoz\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\beylikduzu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\beyoglu\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\buyukcekmece\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
"c:\Users\ibrahim\Downloads\zero_yayina_dogru-main\app\brands\samsung\istanbul\catalca\page.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 257, 0, 0, 0, 0, 10, 18, 285
